,Unnamed: 0,fideid,name,country,sex,title,rating,birthday,image,race,api,black,hispanic,white
0,0,1503014,Magnus Carlsen,NOR,M,GM,2862,1990.0,True,white,0.0039695874,0.0032411513,0.017349536,0.9754397
1,1,2020009,Fabiano Caruana,USA,M,GM,2823,1992.0,True,white,0.06703805,0.018940687,0.3825679,0.5314533
2,2,4100018,Garry Kasparov,RUS,M,GM,2812,1963.0,True,white,0.007525836,0.005254399,0.016625859,0.97059387
3,3,8603677,Liren Ding,CHN,M,GM,2791,1992.0,True,white,0.009215404,0.052378807,0.020952955,0.9174528
4,4,4168119,Ian Nepomniachtchi,RUS,M,GM,2789,1990.0,True,white,0.06382293,0.010049484,0.010203696,0.9159239
5,5,623539,Maxime Vachier-Lagrave,FRA,M,GM,2784,1990.0,True,white,0.018890344,0.053010922,0.02574304,0.9023557
6,6,13300474,Levon Aronian,ARM,M,GM,2781,1982.0,True,white,0.011370527,0.020790445,0.061087195,0.9067519
7,7,4126025,Alexander Grischuk,RUS,M,GM,2777,1983.0,True,white,0.0010590028,0.0018980602,0.012332312,0.98471063
8,8,5202213,Wesley So,USA,M,GM,2770,1993.0,True,white,0.0061184857,0.03925721,0.05091554,0.90370876
9,9,13401319,Shakhriyar Mamedyarov,AZE,M,GM,2770,1985.0,True,white,0.057641163,0.008481433,0.011332452,0.92254496
10,10,13400924,Teimour Radjabov,AZE,M,GM,2765,1987.0,True,white,0.001615099,0.010717303,0.014069079,0.97359854
11,11,24116068,Anish Giri,NED,M,GM,2764,1994.0,True,white,0.12382878,0.036638618,0.047378268,0.7921544
12,12,8602883,Hao Wang,CHN,M,GM,2763,1989.0,True,api,0.6666537,0.019651815,0.0111508025,0.3025437
13,13,738590,Richard Rapport,HUN,M,GM,2759,1996.0,True,white,0.0015826051,0.005936686,0.01392652,0.9785542
14,14,3503240,Leinier Dominguez Perez,USA,M,GM,2758,1983.0,True,hispanic,0.009571048,0.003586731,0.9298062,0.0570361
15,15,14109603,Sergey Karjakin,RUS,M,GM,2757,1990.0,True,white,0.009886641,0.030629272,0.007157827,0.9523263
16,16,4101588,Vladimir Kramnik,RUS,M,GM,2753,1975.0,True,white,0.0038868047,0.0018262959,0.009696319,0.98459053
17,17,5000017,Viswanathan Anand,IND,M,GM,2753,1969.0,True,white,0.045951083,0.16489951,0.021758111,0.7673913
18,18,12573981,Alireza Firouzja,FID,M,GM,2749,2003.0,True,white,0.016967593,0.008396833,0.46850944,0.50612617
19,19,1170546,Jan-Krzysztof Duda,POL,M,GM,2743,1998.0,True,white,0.033184517,0.009341829,0.029411467,0.92806214
20,20,2016192,Hikaru Nakamura,USA,M,GM,2736,1987.0,True,api,0.97996783,0.0036353508,0.0047311243,0.011665619
21,21,2900084,Veselin Topalov,BUL,M,GM,2735,1975.0,True,white,0.014147214,0.014751263,0.019051574,0.9520499
22,22,5007003,Pentala Harikrishna,IND,M,GM,2732,1986.0,True,white,0.14024577,0.018993687,0.015736807,0.8250238
23,23,8603405,Yi Wei,CHN,M,GM,2732,1999.0,True,api,0.85936964,0.059653535,0.0273558,0.053620946
24,24,5029465,Santosh Gujrathi Vidit,IND,M,GM,2726,1994.0,True,api,0.6585773,0.022331223,0.037894584,0.28119695
25,25,4158814,Dmitry Andreikin,RUS,M,GM,2725,1990.0,True,white,0.005178187,0.017134517,0.01186096,0.9658263
26,26,400041,Michael Adams,ENG,M,GM,2716,1971.0,True,white,0.001929268,0.11476452,0.013368927,0.8699373
27,27,4152956,Nikita Vitiugov,RUS,M,GM,2715,1987.0,True,white,0.0039123655,0.05310954,0.013677433,0.9293007
28,28,4102142,Peter Svidler,RUS,M,GM,2714,1976.0,True,white,0.0049498547,0.0019442331,0.019788848,0.973317
29,29,24126055,Daniil Dubov,RUS,M,GM,2710,1996.0,True,white,0.0040016836,0.037702687,0.013535197,0.9447604
30,30,2205530,Francisco Vallejo Pons,ESP,M,GM,2710,1982.0,True,white,0.2858794,0.028765908,0.18545458,0.49990013
31,31,8603820,Yangyi Yu,CHN,M,GM,2709,1994.0,True,white,0.043918494,0.087595254,0.014402847,0.85408336
32,32,24101605,Vladislav Artemiev,RUS,M,GM,2709,1998.0,True,white,0.0052231336,0.017417895,0.01565324,0.96170574
33,33,12401137,Quang Liem Le,VIE,M,GM,2709,1991.0,True,white,0.028479919,0.024891837,0.043946344,0.90268195
34,34,2047640,Jeffery Xiong,USA,M,GM,2709,2000.0,True,api,0.5498707,0.4216198,0.008545307,0.01996423
35,35,4147235,Evgeny Tomashevsky,RUS,M,GM,2706,1987.0,True,white,0.00039016246,0.0002642436,0.006429392,0.9929162
36,36,8601445,Xiangzhi Bu,CHN,M,GM,2705,1985.0,True,api,0.9645909,0.009052505,0.008134887,0.018221756
37,37,1118358,Radoslaw Wojtaszek,POL,M,GM,2705,1987.0,True,white,0.002147377,0.00029912,0.026208395,0.97134507
38,38,14109182,Yuriy Kryvoruchko,UKR,M,GM,2699,1986.0,True,white,0.00242638,0.0013866334,0.012240587,0.9839463
39,39,309095,David Navara,CZE,M,GM,2697,1985.0,True,white,0.051365294,0.0074920347,0.38730696,0.5538357
40,40,4135539,Kirill Alekseenko,RUS,M,GM,2696,1997.0,True,white,0.009628313,0.0015973045,0.01779161,0.97098285
41,41,400173,Matthew D Sadler,ENG,M,GM,2694,1974.0,True,white,0.005429909,0.036138512,0.01576015,0.9426715
42,42,10601457,Bassem Amin,EGY,M,GM,2693,1988.0,True,white,0.014251831,0.14707784,0.020690236,0.81798005
43,43,14105730,Anton Korobov,UKR,M,GM,2692,1985.0,True,white,0.0032905317,0.005947775,0.019624056,0.9711376
44,44,2004887,Sam Shankland,USA,M,GM,2691,1991.0,True,white,0.0018420842,0.24139284,0.012124849,0.7446403
45,45,24107581,Alexandr Predke,RUS,M,GM,2690,1994.0,True,white,0.0024993503,0.008007126,0.020106306,0.96938723
46,46,4168003,Maxim Matlakov,RUS,M,GM,2688,1991.0,True,white,0.0020645887,0.06358904,0.016269522,0.9180769
47,47,14109530,Alexander Areshchenko,UKR,M,GM,2687,1986.0,True,white,0.0022056582,0.00040603252,0.013181954,0.9842063
48,48,702293,Zoltan Almasi,HUN,M,GM,2687,1976.0,True,white,0.0046205516,0.004711931,0.009592073,0.9810754
49,49,24130737,Vladimir Fedoseev,RUS,M,GM,2687,1995.0,True,white,0.013695674,0.013037949,0.04755903,0.92570734
50,50,11600098,Igors Rausis,FID,M,IM,2685,1961.0,True,white,0.0065482934,0.016398266,0.017923085,0.9591304
51,51,4122356,Dmitry Jakovenko,RUS,M,GM,2684,1983.0,True,white,0.0030328576,0.0015620227,0.015575876,0.97982925
52,52,8604436,Chao b Li,CHN,M,GM,2683,1989.0,True,api,0.96463335,0.005061755,0.00860141,0.021703525
53,53,13300881,Gabriel Sargissian,ARM,M,GM,2682,1983.0,True,white,0.024657862,0.026392074,0.013935417,0.9350146
54,54,9301348,A.R. Saleh Salem,UAE,M,GM,2682,1993.0,True,api,0.6055,0.013798787,0.0045674616,0.37613374
55,55,1610856,Markus Ragger,AUT,M,GM,2680,1988.0,True,white,0.004716795,0.0038069813,0.016508317,0.9749679
56,56,2285525,David Anton Guijarro,ESP,M,GM,2679,1995.0,True,hispanic,0.012803883,0.0013293879,0.94497657,0.040890094
57,57,14118084,Illya Nyzhnyk,UKR,M,GM,2679,1996.0,True,white,0.0036895857,0.0013452235,0.011660958,0.98330426
58,58,14100010,Vasyl Ivanchuk,UKR,M,GM,2678,1969.0,True,white,0.004430673,0.0030330897,0.015830236,0.97670597
59,59,605506,Etienne Bacrot,FRA,M,GM,2678,1983.0,True,white,0.0032607361,0.011101796,0.023689868,0.96194756
60,60,24175439,Andrey Esipenko,RUS,M,GM,2677,2002.0,True,white,0.0050885174,0.0008953737,0.013324125,0.980692
61,61,12539929,Parham Maghsoodloo,IRI,M,GM,2676,2000.0,True,white,0.00980321,0.051719777,0.014664064,0.923813
62,62,2805677,Boris Gelfand,ISR,M,GM,2676,1968.0,True,white,0.0034823343,0.008010668,0.012094432,0.97641253
63,63,700070,Judit Polgar,HUN,F,GM,2675,1976.0,True,white,0.019093262,0.039694827,0.11056162,0.8306503
64,64,702218,Zoltan Gyimesi,HUN,M,GM,2674,1977.0,True,white,0.0030167229,0.0030932953,0.01981329,0.9740767
65,65,404853,Luke J McShane,ENG,M,GM,2674,1984.0,True,white,0.00689173,0.09007808,0.015852852,0.88717735
66,66,2023970,Ray Robson,USA,M,GM,2673,1994.0,True,white,0.0036273033,0.031173361,0.017245866,0.94795346
67,67,718572,Ferenc Berkes,HUN,M,GM,2673,1985.0,True,white,0.013420689,0.06685876,0.069011286,0.8507092
68,68,14102951,Pavel Eljanov,UKR,M,GM,2672,1983.0,True,white,0.0022599634,0.0015060488,0.008583864,0.9876501
69,69,1039784,Jorden Van Foreest,NED,M,GM,2671,1999.0,True,white,0.0012280303,0.18295796,0.013316344,0.8024976
70,70,24651516,Matthias Bluebaum,GER,M,GM,2670,1997.0,True,white,0.00366368,0.006013597,0.011787399,0.97853535
71,71,409561,Gawain C B Jones,ENG,M,GM,2670,1987.0,True,black,0.0075383564,0.7875254,0.010878753,0.19405755
72,72,8601429,Yue Wang,CHN,M,GM,2669,1987.0,True,api,0.9202466,0.0043304604,0.0056742835,0.06974865
73,73,24603295,Alexander Donchenko,GER,M,GM,2668,1998.0,True,white,0.001764082,0.0025292367,0.013457051,0.9822496
74,74,13402960,Nijat Abasov,AZE,M,GM,2668,1995.0,True,white,0.07318457,0.012161706,0.099825844,0.81482786
75,75,8601160,Hua Ni,CHN,M,GM,2667,1983.0,True,api,0.42611113,0.12023433,0.07748005,0.37617445
76,76,13301004,Karen H. Grigoryan,ARM,M,GM,2666,1995.0,True,white,0.0034987766,0.015281744,0.010711526,0.970508
77,77,2000024,Gata Kamsky,USA,M,GM,2665,1974.0,True,white,0.0009318124,0.0005660879,0.0076895826,0.9908125
78,78,13401378,Gadir Guseinov,AZE,M,GM,2665,1986.0,True,white,0.0031335887,0.0034837995,0.01568281,0.9776999
79,79,4120787,Vladimir Malakhov,RUS,M,GM,2665,1980.0,True,white,0.035433706,0.028636169,0.014058888,0.92187124
80,80,703303,Peter Leko,HUN,M,GM,2663,1979.0,True,white,0.0053418176,0.010081135,0.013095226,0.97148186
81,81,1710400,Nils Grandelius,SWE,M,GM,2663,1993.0,True,white,0.003020251,0.01719232,0.0075013945,0.97228605
82,82,13302485,Hrant Melkumyan,ARM,M,GM,2663,1989.0,True,white,0.07910717,0.0099649355,0.01426147,0.89666635
83,83,4189302,Sanan Sjugirov,RUS,M,GM,2663,1993.0,True,white,0.005592455,0.0029867613,0.01805946,0.9733613
84,84,2209390,Alexei Shirov,ESP,M,GM,2662,1972.0,True,white,0.014803032,0.0011060362,0.016130738,0.9679602
85,85,14200244,Rustam Kasimdzhanov,UZB,M,GM,2662,1979.0,True,white,0.0019853094,0.0016983185,0.012389666,0.9839267
86,86,2040506,Samuel Sevian,USA,M,GM,2660,2000.0,True,white,0.03385032,0.009069861,0.06048385,0.89659595
87,87,618438,Vladislav Tkachiev,FRA,M,GM,2660,1973.0,True,white,0.11857787,0.0165471,0.023497973,0.841377
88,88,5018471,B. Adhiban,IND,M,GM,2659,1992.0,True,white,0.15808024,0.0052175266,0.32405996,0.5126423
89,89,4116992,Alexander Morozevich,RUS,M,GM,2659,1977.0,True,white,0.0016735024,0.003929261,0.01709266,0.9773046
90,90,600016,Joel Lautier,FRA,M,GM,2658,1973.0,True,white,0.0030508062,0.009637364,0.022767957,0.9645439
91,91,2905540,Ivan Cheparinov,BUL,M,GM,2658,1986.0,True,white,0.04967732,0.020217484,0.043080986,0.88702416
92,92,1020854,Robin Van Kampen,NED,M,GM,2658,1994.0,True,white,0.0023871833,0.02489354,0.009102306,0.963617
93,93,410608,David W L Howell,ENG,M,GM,2658,1990.0,True,white,0.0048303423,0.12412757,0.01848191,0.85256016
94,94,8602980,Yifan Hou,CHN,F,GM,2658,1994.0,True,api,0.86796844,0.015633283,0.006729494,0.109668784
95,95,1207822,Constantin Lupulescu,ROU,M,GM,2656,1984.0,True,white,0.28564304,0.0085032685,0.048628204,0.6572255
96,96,1202758,Liviu-Dieter Nisipeanu,GER,M,GM,2656,1976.0,True,white,0.011357112,0.04172989,0.02080219,0.9261108
97,97,13401653,Rauf Mamedov,AZE,M,GM,2654,1988.0,True,white,0.021190636,0.049693026,0.02648656,0.9026298
98,98,4162722,Ernesto Inarkiev,RUS,M,GM,2654,1985.0,True,white,0.003510466,0.009484678,0.018073166,0.9689316
99,99,24125890,Grigoriy Oparin,RUS,M,GM,2652,1997.0,True,white,0.009130847,0.013218008,0.018681783,0.9589693
100,100,3802272,Jorge Cori,PER,M,GM,2652,1995.0,True,white,0.005255664,0.011195115,0.05468528,0.9288639
101,101,14508150,Ivan Saric,CRO,M,GM,2652,1990.0,True,white,0.029295448,0.03321682,0.060697455,0.8767902
102,102,4173708,Aleksandr Rakhmanov,RUS,M,GM,2651,1989.0,True,white,0.21736135,0.04028085,0.015867328,0.72649044
103,103,14107090,Andrei Volokitin,UKR,M,GM,2650,1986.0,True,white,0.002867766,0.030543538,0.014115954,0.9524727
104,104,1126881,Dariusz Swiercz,USA,M,GM,2649,1994.0,True,white,0.00019179453,0.00075216737,0.006715078,0.9923409
105,105,14101025,Alexander Onischuk,USA,M,GM,2649,1975.0,True,white,0.006586623,0.0024193747,0.013845789,0.9771482
106,106,24133795,Alexey Sarana,RUS,M,GM,2649,2000.0,True,white,0.28863546,0.0669506,0.088324614,0.5560893
107,107,4650891,Arkadij Naiditsch,AZE,M,GM,2649,1985.0,True,api,0.47583947,0.010517685,0.087847106,0.4257957
108,108,13504398,Vladislav Kovalev,BLR,M,GM,2648,1994.0,True,white,0.007622492,0.0051162057,0.03313943,0.9541219
109,109,4118987,Evgeniy Najer,RUS,M,GM,2648,1977.0,True,white,0.03685556,0.0022447642,0.065961234,0.89493847
110,110,316385,Viktor Laznicka,CZE,M,GM,2647,1988.0,True,white,0.0058149504,0.0016624711,0.005548882,0.98697364
111,111,5004985,Krishnan Sasikiran,IND,M,GM,2647,1981.0,True,api,0.94784945,0.010749686,0.0010320977,0.04036882
112,112,4100107,Aleksey Dreev,RUS,M,GM,2647,1969.0,True,white,0.0055259434,0.03799302,0.016611785,0.9398692
113,113,310204,Sergei Movsesian,ARM,M,GM,2647,1978.0,True,white,0.002128964,0.006091074,0.011556172,0.9802238
114,114,14116731,Alexander Ipatov,TUR,M,GM,2644,1993.0,True,white,0.0068900236,0.10862548,0.011327393,0.8731571
115,115,5021596,S.P. Sethuraman,IND,M,GM,2644,1993.0,True,api,0.9222009,0.013170695,0.0068687024,0.057759717
116,116,4625498,Jan Gustafsson,GER,M,GM,2643,1979.0,True,white,0.002168971,0.0065365597,0.009532236,0.9817622
117,117,14117908,Igor Kovalenko,LAT,M,GM,2643,1988.0,True,white,0.0077857147,0.00078085955,0.026284246,0.9651492
118,118,4115309,Sergei Rublevsky,RUS,M,GM,2642,1974.0,True,white,0.00045601284,0.0007678851,0.0067598997,0.9920162
119,119,13302507,Robert Hovhannisyan,ARM,M,GM,2642,1991.0,True,white,0.0059507494,0.02007053,0.01636085,0.9576179
120,120,14112906,Yuriy Kuzubov,UKR,M,GM,2642,1990.0,True,white,0.010696128,0.0040150397,0.013071132,0.9722177
121,121,5072786,Chithambaram VR. Aravindh,IND,M,GM,2641,1999.0,True,api,0.90455014,0.0031603018,0.001358018,0.09093151
122,122,4121830,Alexander Motylev,RUS,M,GM,2641,1979.0,True,white,0.008517205,0.021679915,0.017893106,0.9519098
123,123,12401110,Ngoc Truong Son Nguyen,VIE,M,GM,2641,1990.0,True,api,0.9722793,0.00048638124,0.011145413,0.01608895
124,124,8600694,Zhong Zhang,CHN,M,GM,2640,1978.0,True,api,0.993465,0.0007349646,0.0007739161,0.0050260597
125,125,13302531,Samvel Ter-Sahakyan,ARM,M,GM,2640,1993.0,True,white,0.10374583,0.043205813,0.0294722,0.82357615
126,126,3503739,Lazaro Bruzon Batista,USA,M,GM,2639,1982.0,True,api,0.51917803,0.004050483,0.19570886,0.2810626
127,127,5016690,Parimarjan Negi,IND,M,GM,2639,1993.0,True,api,0.97150326,0.0005291306,0.0018638812,0.026103696
128,128,603767,Christian Bauer,FRA,M,GM,2639,1977.0,True,white,0.006606526,0.008961252,0.017339358,0.9670929
129,129,13300032,Vladimir Akopian,ARM,M,GM,2638,1971.0,True,white,0.010485789,0.025319321,0.010957314,0.9532376
130,130,608742,Laurent Fressinet,FRA,M,GM,2638,1981.0,True,white,0.008765495,0.0055485344,0.020049486,0.9656365
131,131,4100140,Evgeny Bareev,CAN,M,GM,2638,1966.0,True,white,0.0013467531,0.06722528,0.021229157,0.9101988
132,132,1112635,Mateusz Bartel,POL,M,GM,2638,1985.0,True,white,0.00399485,0.025243461,0.015813392,0.9549483
133,133,13702661,Rinat Jumabayev,KAZ,M,GM,2637,1989.0,True,white,0.05209114,0.020133635,0.18089174,0.74688345
134,134,13601326,Zurab Azmaiparashvili,GEO,M,GM,2637,1960.0,True,api,0.9135338,0.004838696,0.0077632037,0.073864356
135,135,2802007,Emil Sutovsky,ISR,M,GM,2636,1977.0,True,white,0.0004895166,0.000996328,0.007424859,0.99108934
136,136,5002150,Surya Shekhar Ganguly,IND,M,GM,2635,1983.0,True,white,0.019878762,0.042347346,0.015779749,0.92199415
137,137,712779,Benjamin Gledura,HUN,M,GM,2633,1999.0,True,white,0.0059092147,0.0040846732,0.07832495,0.9116812
138,138,4157770,Vladimir Afromeev,RUS,M,FM,2633,1954.0,True,white,0.031012975,0.07804858,0.02197994,0.8689586
139,139,14103320,Ruslan Ponomariov,UKR,M,GM,2631,1983.0,True,white,0.09652891,0.02099961,0.07386992,0.80860156
140,140,4108116,Maksim Chigaev,RUS,M,GM,2631,1996.0,True,white,0.023141045,0.022065766,0.07113365,0.8836595
141,141,4125029,Alexander Riazantsev,RUS,M,GM,2631,1985.0,True,white,0.010589852,0.051903255,0.06827287,0.869234
142,142,722413,Tamas Banusz,HUN,M,GM,2631,1989.0,True,white,0.000449076,0.00036937007,0.012597375,0.98658425
143,143,4132181,Dmitry Kokarev,RUS,M,GM,2631,1982.0,True,white,0.09742585,0.016410653,0.0209555,0.865208
144,144,114987,Anton Kovalyov,CAN,M,GM,2631,1992.0,True,white,0.0036624225,0.0054979604,0.013168002,0.97767156
145,145,3800024,Julio E Granda Zuniga,PER,M,GM,2630,1967.0,True,white,0.07680498,0.015949542,0.13036226,0.77688324
146,146,110973,Alan Pichot,ARG,M,GM,2630,1998.0,True,white,0.017771283,0.016247088,0.2280876,0.737894
147,147,6302718,Mustafa Yilmaz,TUR,M,GM,2630,1992.0,True,hispanic,0.058869608,0.004343309,0.893121,0.043666065
148,148,4170350,Ivan Popov,RUS,M,GM,2630,1990.0,True,white,0.006622809,0.12993981,0.014109127,0.8493283
149,149,13700464,Darmen Sadvakasov,KAZ,M,GM,2629,1979.0,True,white,0.0024665317,0.003157007,0.009418289,0.9849582
150,150,12521213,M.amin Tabatabaei,IRI,M,GM,2629,2001.0,True,white,0.1101892,0.27229288,0.121941,0.4955769
151,151,112275,Sandro Mareco,ARG,M,GM,2629,1987.0,True,hispanic,0.09245008,0.001542285,0.7144067,0.19160093
152,152,4675789,Georg Meier,GER,M,GM,2628,1987.0,True,white,0.0041848756,0.007863917,0.01818257,0.9697686
153,153,4101685,Konstantin Landa,RUS,M,GM,2628,1972.0,True,white,0.016597144,0.009164332,0.013151703,0.9610868
154,154,14204118,Nodirbek Abdusattorov,UZB,M,GM,2627,2004.0,True,white,0.0011123401,0.006527376,0.010562814,0.98179746
155,155,14603853,Luka Lenic,SLO,M,GM,2627,1988.0,True,white,0.030743469,0.012787112,0.01805085,0.93841857
156,156,642908,Jules Moussard,FRA,M,GM,2626,1995.0,True,white,0.0036311843,0.09260193,0.02029395,0.8834729
157,157,400025,Nigel D Short,ENG,M,GM,2626,1965.0,True,white,0.0054352814,0.061723404,0.02137983,0.9114614
158,158,1510045,Aryan Tari,NOR,M,GM,2625,1999.0,True,api,0.74528486,0.014295385,0.018926198,0.22149359
159,159,14113147,Martyn Kravtsiv,UKR,M,GM,2625,1990.0,True,white,0.026167998,0.02639831,0.010151222,0.9372825
160,160,1226380,Bogdan-Daniel Deac,ROU,M,GM,2625,2001.0,True,white,0.005762482,0.17944902,0.0072518126,0.8075367
161,161,2021285,Aleksandr Lenderman,USA,M,GM,2624,1989.0,True,white,0.001647558,0.03903851,0.012531624,0.94678235
162,162,1017063,Benjamin Bok,NED,M,GM,2624,1995.0,True,white,0.0015838549,0.036741942,0.010520651,0.9511535
163,163,1000055,Jeroen Piket,NED,M,GM,2624,1969.0,True,white,0.008101511,0.015962012,0.018861176,0.9570753
164,164,4157800,Pavel Ponkratov,RUS,M,GM,2623,1988.0,True,white,0.0070906584,0.015196097,0.014403054,0.9633102
165,165,4201345,Ioannis Papaioannou,GRE,M,GM,2623,1976.0,True,white,0.017555587,0.08120443,0.018775845,0.8824642
166,166,13306553,Haik M. Martirosyan,ARM,M,GM,2622,2000.0,True,white,0.0041627767,0.018936684,0.01416564,0.96273494
167,167,14700077,Farrukh Amonatov,TJK,M,GM,2622,1978.0,True,white,0.009635989,0.03234358,0.018728703,0.9392918
168,168,1007998,Erwin L'Ami,NED,M,GM,2622,1985.0,True,white,0.019091794,0.004932058,0.014989745,0.96098644
169,169,3503631,Neuris Delgado Ramirez,PAR,M,GM,2621,1981.0,True,hispanic,0.10143494,0.0027679459,0.8224607,0.07333648
170,170,25092340,Nihal Sarin,IND,M,GM,2620,2004.0,True,white,0.05567993,0.11995298,0.07304176,0.75132537
171,171,14102560,Alexander Moiseenko,UKR,M,GM,2620,1980.0,True,white,0.0021730992,0.0035473804,0.012946348,0.9813332
172,172,3805662,Jose Eduardo Martinez Alcantara,PER,M,GM,2620,1999.0,True,hispanic,0.023713704,0.0017049452,0.92874175,0.045839608
173,173,14113325,Evgeny Shtembuliak,UKR,M,GM,2620,1999.0,True,white,0.0008519092,0.003663604,0.013753059,0.98173136
174,174,14116804,Yaroslav Zherebukh,USA,M,GM,2620,1993.0,True,api,0.9672106,0.0013857194,0.005150949,0.026252817
175,175,1000268,Loek Van Wely,NED,M,GM,2620,1972.0,True,white,0.012318108,0.005929423,0.011826895,0.9699256
176,176,2000032,Yasser Seirawan,USA,M,GM,2620,1960.0,True,white,0.09639312,0.039456468,0.018269382,0.84588104
177,177,4129199,Boris Grachev,RUS,M,GM,2619,1986.0,True,white,0.002002641,0.0076620453,0.029640313,0.96069497
178,178,4138147,Evgeny Alekseev,RUS,M,GM,2619,1985.0,True,white,0.0040153284,0.014003429,0.019622194,0.9623591
179,179,1107038,Bartosz Socko,POL,M,GM,2618,1978.0,True,white,0.0023899786,0.0048430776,0.03133537,0.9614316
180,180,5058422,Narayanan.S.L,IND,M,GM,2618,1998.0,True,api,0.9696166,0.00045101612,0.0034415023,0.026490908
181,181,1400355,Peter Heine Nielsen,DEN,M,GM,2618,1973.0,True,white,0.0035363832,0.0026235946,0.01689813,0.9769419
182,182,813192,Daniele Vocaturo,ITA,M,GM,2617,1989.0,True,white,0.006852473,0.0048740013,0.018028397,0.97024506
183,183,4100026,Anatoly Karpov,RUS,M,GM,2617,1951.0,True,white,0.005771791,0.02036328,0.012924809,0.9609402
184,184,1130420,Kacper Piorun,POL,M,GM,2615,1991.0,True,white,0.014443731,0.011409729,0.011682759,0.96246374
185,185,4151348,Ildar Khairullin,RUS,M,GM,2615,1990.0,True,white,0.014709724,0.08564171,0.019108484,0.88054013
186,186,8603332,Shanglei Lu,CHN,M,GM,2615,1995.0,True,white,0.009706726,0.05074182,0.023166465,0.91638494
187,187,10601619,Ahmed Adly,EGY,M,GM,2615,1987.0,True,white,0.0014538819,0.2876097,0.014711328,0.69622505
188,188,8603537,Jianchao Zhou,CHN,M,GM,2615,1988.0,True,api,0.9656921,0.0010603033,0.002394038,0.030853659
189,189,2801990,Ilia Smirin,ISR,M,GM,2614,1968.0,True,white,0.020712594,0.07204291,0.02844725,0.87879723
190,190,633429,Romain Edouard,FRA,M,GM,2614,1990.0,True,white,0.0070295855,0.23977703,0.03962908,0.71356434
191,191,715620,Alexander Chernin,HUN,M,GM,2614,1960.0,True,white,0.005726619,0.10159726,0.020770725,0.8719054
192,192,13300580,Varuzhan Akobian,USA,M,GM,2614,1983.0,True,white,0.023801882,0.0032733472,0.02685028,0.9460745
193,193,2806851,Maxim Rodshtein,ISR,M,GM,2614,1989.0,True,white,0.0049356837,0.00814367,0.009749281,0.9771714
194,194,4113403,Vadim Zvjaginsev,RUS,M,GM,2614,1976.0,True,white,0.014511755,0.032637004,0.03447005,0.9183812
195,195,719978,Viktor Erdos,HUN,M,GM,2614,1987.0,True,hispanic,0.005927774,0.0005990046,0.940806,0.05266734
196,196,14113007,Dmitry Kononenko,UKR,M,GM,2613,1988.0,True,white,0.0036475642,0.0022211743,0.020191098,0.9739402
197,197,2200015,Miguel Illescas Cordoba,ESP,M,GM,2613,1965.0,True,hispanic,0.3015815,0.00084383937,0.59914327,0.09843142
198,198,5010608,Abhijeet Gupta,IND,M,GM,2612,1989.0,True,api,0.99197537,0.0005628709,0.0009651453,0.006496515
199,199,1512668,Johan-Sebastian Christiansen,NOR,M,GM,2612,1998.0,True,white,0.38824353,0.003508697,0.07300667,0.53524107
200,200,4120426,Alexander Galkin,RUS,M,GM,2611,1979.0,True,white,0.0054630954,0.15505862,0.0072532794,0.83222497
201,201,716855,Imre Jr. Hera,HUN,M,GM,2610,1986.0,True,white,0.13911444,0.009978465,0.06417213,0.78673494
202,202,4160258,Anton Demchenko,RUS,M,GM,2610,1987.0,True,white,0.005601791,0.0010449566,0.022816172,0.97053707
203,203,1124668,Jacek Tomczak,POL,M,GM,2610,1990.0,True,white,0.0013587546,0.0017790683,0.010114061,0.9867481
204,204,400076,Julian M Hodgson,ENG,M,GM,2609,1963.0,True,white,0.006420064,0.07574715,0.014448437,0.9033844
205,205,4202694,Dimitrios Mastrovasilis,GRE,M,GM,2609,1983.0,True,white,0.0051921457,0.011944447,0.01858615,0.9642772
206,206,4107012,Mikhail Al. Antipov,RUS,M,GM,2609,1997.0,True,white,0.01090706,0.05721735,0.02766666,0.90420896
207,207,13400819,Nidjat Mamedov,AZE,M,GM,2609,1985.0,True,white,0.0028145246,0.0319143,0.012378033,0.95289314
208,208,25059530,Praggnanandhaa R,IND,M,GM,2608,2005.0,True,white,0.021432536,0.007782578,0.012551422,0.95823354
209,209,4100115,Alexander Khalifman,RUS,M,GM,2608,1966.0,True,white,0.02750537,0.0068481625,0.034442082,0.93120444
210,210,1503707,Jon Ludvig Hammer,NOR,M,GM,2608,1990.0,True,white,0.0084080165,0.0075008324,0.01322703,0.9708642
211,211,3901211,Eduardo Iturrizaga Bonelli,VEN,M,GM,2607,1989.0,True,white,0.11160465,0.0044170227,0.24689867,0.6370797
212,212,1304364,Vadim Milov,SUI,M,GM,2607,1972.0,True,white,0.035638362,0.016496932,0.03867669,0.90918803
213,213,911925,Aleksandar Indjic,SRB,M,GM,2607,1995.0,True,white,0.020537356,0.014765405,0.020021217,0.94467604
214,214,2210622,Manuel Perez Candelario,ESP,M,GM,2607,1983.0,True,hispanic,0.114598714,0.004879403,0.7768458,0.103676036
215,215,912417,Ivan Ivanisevic,SRB,M,GM,2606,1977.0,True,white,0.003545411,0.0018546045,0.018329283,0.97627074
216,216,5074452,Murali Karthikeyan,IND,M,GM,2606,1999.0,True,white,0.44117984,0.01771287,0.02037727,0.52073
217,217,1008013,Sergei Tiviakov,NED,M,GM,2606,1973.0,True,white,0.0020559158,0.01679433,0.013198007,0.9679518
